,GEOID20,NAME,NAME20,CON20D,CON20R,STATEFP20,VAP20,2MOREVAP20,BVAP20,HISP20
4604,4200300F417,SOUTH FAYETTE DISTRICT 07,SOUTH FAYETTE DISTRICT 07,260.0,300.0,42.0,768.0,15.0,22.0,20.0
4605,42003004170,MONROEVILLE WARD 06 DISTRICT 01,MONROEVILLE WARD 06 DISTRICT 01,344.0,327.0,42.0,932.0,33.0,80.0,36.0
4606,42003001031,CASTLE SHANNON DISTRICT 03,CASTLE SHANNON DISTRICT 03,367.0,312.0,42.0,985.0,17.0,26.0,27.0
4607,42003004560,MOUNT LEBANON WARD 03 DISTRICT 07,MOUNT LEBANON WARD 03 DISTRICT 07,424.0,288.0,42.0,848.0,26.0,16.0,21.0
4608,42003001471,CRAFTON WARD 03 DISTRICT 01,CRAFTON WARD 03 DISTRICT 01,494.0,303.0,42.0,1068.0,36.0,54.0,37.0
4609,42095000030,BANGOR WARD 02,BANGOR WARD 02,232.0,313.0,42.0,852.0,37.0,16.0,170.0
4610,42079002935,WILKES-BARRE WARD 15,WILKES-BARRE WARD 15,480.0,327.0,42.0,1371.0,29.0,151.0,314.0
4611,42117000070,CLYMER,CLYMER,63.0,285.0,42.0,485.0,15.0,0.0,6.0
4612,42063000345,GRANT,GRANT,54.0,315.0,42.0,506.0,6.0,2.0,4.0
4613,42089000100,EAST STROUDSBURG DISTRICT 04,EAST STROUDSBURG DISTRICT 04,433.0,292.0,42.0,1175.0,55.0,134.0,266.0
4614,42045002490,RIDLEY WARD 02 PRECINCT 01,RIDLEY WARD 02 PRECINCT 01,258.0,262.0,42.0,692.0,20.0,13.0,35.0
4615,42069001020,Moosic Ward 03,Moosic Ward 03,301.0,329.0,42.0,945.0,29.0,5.0,155.0
4616,42059000435,WAYNESBURG WARD 01,WAYNESBURG WARD 01,190.0,319.0,42.0,1641.0,23.0,45.0,49.0
4617,42129002030,NORTH HUNTINGDON WARD 04 PRECINCT 03,NORTH HUNTINGDON WARD 04 PRECINCT 03,147.0,302.0,42.0,638.0,4.0,0.0,1.0
4618,42025000050,BOWMANSTOWN,BOWMANSTOWN,120.0,304.0,42.0,734.0,13.0,3.0,35.0
4619,42031000110,EAST BRADY,EAST BRADY,143.0,310.0,42.0,665.0,20.0,0.0,12.0
4620,42003002571,HAMPTON DISTRICT 04,HAMPTON DISTRICT 04,238.0,320.0,42.0,708.0,27.0,3.0,18.0
4621,42079000995,HAZLETON WARD 08,HAZLETON WARD 08,341.0,328.0,42.0,2721.0,26.0,59.0,2771.0
4622,42095000810,LOWER SAUCON DISTRICT 03,LOWER SAUCON DISTRICT 03,243.0,295.0,42.0,601.0,15.0,6.0,45.0
4623,42073000080,ELLWOOD CITY WARD 04 PRECINCT 01,ELLWOOD CITY WARD 04 PRECINCT 01,177.0,318.0,42.0,841.0,38.0,7.0,21.0
4624,42091003100,UPPER DUBLIN DISTRICT 04 DIVISION 01,UPPER DUBLIN DISTRICT 04 DIVISION 01,468.0,272.0,42.0,778.0,19.0,50.0,26.0
4625,42091003060,UPPER DUBLIN DISTRICT 02 DIVISION 01,UPPER DUBLIN DISTRICT 02 DIVISION 01,569.0,290.0,42.0,971.0,33.0,23.0,35.0
4626,42101006311,PHILADELPHIA WARD 63 PRECINCT 11,PHILADELPHIA WARD 63 PRECINCT 11,430.0,320.0,42.0,976.0,10.0,59.0,65.0
4627,42069000895,Jessup Ward 02 District 01,Jessup Ward 02 District 01,438.0,381.0,42.0,1036.0,20.0,6.0,44.0
4628,42083000130,BRADFORD DISTRICT 03,BRADFORD DISTRICT 03,149.0,277.0,42.0,602.0,24.0,2.0,5.0
4629,42129003030,WEST NEWTON WARD 03,WEST NEWTON WARD 03,181.0,310.0,42.0,687.0,23.0,7.0,6.0
4630,42041000040,CAMP HILL PRECINCT 04,CAMP HILL PRECINCT 04,344.0,279.0,42.0,809.0,18.0,23.0,74.0
4631,42003000530,BETHEL PARK WARD 05 DISTRICT 01,BETHEL PARK WARD 05 DISTRICT 01,288.0,318.0,42.0,822.0,4.0,11.0,10.0
4632,4200300F140,SHALER WARD 02 DISTRICT 04,SHALER WARD 02 DISTRICT 04,363.0,324.0,42.0,920.0,10.0,18.0,25.0
4633,42017000190,BENSALEM DISTRICT UPPER DISTRICT 02,BENSALEM DISTRICT UPPER DISTRICT 02,384.0,306.0,42.0,1083.0,24.0,93.0,118.0
4634,42019000340,CONNOQUENESSING,CONNOQUENESSING,145.0,297.0,42.0,544.0,19.0,0.0,5.0
4635,4.20E+116,PLUM DISTRICT 14,PLUM DISTRICT 14,271.0,307.0,42.0,831.0,16.0,75.0,22.0
4636,42009000240,MANN,MANN,41.0,294.0,42.0,434.0,8.0,1.0,2.0
4637,42007000905,HARMONY DISTRICT 03,HARMONY DISTRICT 03,291.0,328.0,42.0,886.0,32.0,23.0,30.0
4638,42107001210,RINGTOWN,RINGTOWN,99.0,307.0,42.0,574.0,2.0,1.0,26.0
4639,42051000930,STEWART,STEWART,71.0,303.0,42.0,506.0,10.0,1.0,3.0
4640,42101002601,PHILADELPHIA WARD 26 PRECINCT 01,PHILADELPHIA WARD 26 PRECINCT 01,135.0,316.0,42.0,633.0,3.0,0.0,10.0
4641,42071000340,EAST HEMPFIELD DISTRICT FRIENDLY,EAST HEMPFIELD DISTRICT FRIENDLY,369.0,273.0,42.0,733.0,10.0,11.0,75.0
4642,42069000410,Clarks Summit District 01,Clarks Summit District 01,415.0,290.0,42.0,873.0,21.0,6.0,37.0
4643,42083000190,FOSTER DISTRICT 02,FOSTER DISTRICT 02,59.0,274.0,42.0,569.0,13.0,0.0,7.0
4644,42003002576,HAMPTON DISTRICT 05,HAMPTON DISTRICT 05,308.0,304.0,42.0,763.0,10.0,4.0,11.0
4645,42017002490,UPPER SOUTHAMPTON DISTRICT NORTH DIVISION 01,UPPER SOUTHAMPTON DISTRICT NORTH DIVISION 01,255.0,295.0,42.0,808.0,8.0,25.0,35.0
4646,42003002100,EMSWORTH DISTRICT 02,EMSWORTH DISTRICT 02,449.0,336.0,42.0,1151.0,53.0,42.0,37.0
4647,42091002220,NORRISTOWN DISTRICT 04 DIVISION 03,NORRISTOWN DISTRICT 04 DIVISION 03,955.0,319.0,42.0,2005.0,40.0,591.0,316.0
4648,42091002470,PLYMOUTH DISTRICT 02 DIVISION 01,PLYMOUTH DISTRICT 02 DIVISION 01,363.0,291.0,42.0,736.0,18.0,30.0,22.0
4649,42045002345,RADNOR WARD 03 PRECINCT 01,RADNOR WARD 03 PRECINCT 01,576.0,257.0,42.0,892.0,26.0,11.0,41.0
4650,42101006634,PHILADELPHIA WARD 66 PRECINCT 34,PHILADELPHIA WARD 66 PRECINCT 34,155.0,312.0,42.0,608.0,17.0,5.0,48.0
4651,42101006608,PHILADELPHIA WARD 66 PRECINCT 08,PHILADELPHIA WARD 66 PRECINCT 08,457.0,340.0,42.0,1532.0,32.0,382.0,276.0
4652,42069001120,Old Forge Ward 05,Old Forge Ward 05,324.0,329.0,42.0,938.0,25.0,9.0,59.0
4653,42059000280,MONONGAHELA DISTRICT 01,MONONGAHELA DISTRICT 01,113.0,340.0,42.0,466.0,19.0,0.0,4.0
4654,42041000807,UPPER ALLEN PRECINCT 02,UPPER ALLEN PRECINCT 02,250.0,257.0,42.0,3365.0,139.0,180.0,263.0
4655,4200300F445,SOUTH FAYETTE DISTRICT 12,SOUTH FAYETTE DISTRICT 12,259.0,298.0,42.0,710.0,19.0,14.0,18.0
4656,4200300G420,WEST MIFFLIN DISTRICT 05,WEST MIFFLIN DISTRICT 05,342.0,366.0,42.0,1078.0,24.0,53.0,20.0
4657,42017002420,TRUMBAUERSVILLE,TRUMBAUERSVILLE,203.0,290.0,42.0,686.0,14.0,3.0,45.0
4658,42003004330,MOON DISTRICT 10,MOON DISTRICT 10,320.0,318.0,42.0,911.0,19.0,43.0,43.0
4659,42043000940,PAXTANG,PAXTANG,617.0,308.0,42.0,1314.0,61.0,192.0,213.0
4660,42091003270,UPPER MERION DISTRICT BELMONT DIVISION 01,UPPER MERION DISTRICT BELMONT DIVISION 01,441.0,298.0,42.0,858.0,19.0,51.0,36.0
4661,42091003740,WHITEMARSH DISTRICT MIDDLE DIVISION 02,WHITEMARSH DISTRICT MIDDLE DIVISION 02,426.0,277.0,42.0,795.0,21.0,26.0,22.0
4662,42051000370,GERMAN DISTRICT 03,GERMAN DISTRICT 03,172.0,346.0,42.0,791.0,34.0,23.0,5.0
4663,42069000595,Dunmore Ward 01 District 02,Dunmore Ward 01 District 02,527.0,353.0,42.0,1233.0,22.0,14.0,54.0
4664,42021001730,STONYCREEK DISTRICT 04,STONYCREEK DISTRICT 04,170.0,311.0,42.0,411.0,10.0,7.0,14.0
4665,4200300G082,UPPER ST. CLAIR WARD 01 DISTRICT 04,UPPER ST. CLAIR WARD 01 DISTRICT 04,435.0,265.0,42.0,740.0,11.0,4.0,35.0
4666,42003002801,HEIDELBERG DISTRICT 01,HEIDELBERG DISTRICT 01,411.0,337.0,42.0,1075.0,29.0,38.0,30.0
4667,4.20E+51,PLUM DISTRICT 02,PLUM DISTRICT 02,173.0,325.0,42.0,753.0,14.0,1.0,7.0
4668,42079002700,WILKES-BARRE WARD 04,WILKES-BARRE WARD 04,492.0,322.0,42.0,1701.0,54.0,195.0,674.0
4669,42095000460,EASTON WARD 03 DISTRICT 02,EASTON WARD 03 DISTRICT 02,742.0,282.0,42.0,1247.0,54.0,34.0,172.0
4670,42091002520,PLYMOUTH DISTRICT 04 DIVISION 01,PLYMOUTH DISTRICT 04 DIVISION 01,483.0,306.0,42.0,1045.0,24.0,49.0,63.0
4671,42077000630,BETHLEHEM WARD 13 DISTRICT 02,BETHLEHEM WARD 13 DISTRICT 02,497.0,306.0,42.0,1339.0,39.0,82.0,360.0
4672,42089000120,EAST STROUDSBURG DISTRICT 06,EAST STROUDSBURG DISTRICT 06,440.0,284.0,42.0,1274.0,42.0,202.0,404.0
4673,42071001070,LITITZ WARD 01 PRECINCT 01,LITITZ WARD 01 PRECINCT 01,331.0,278.0,42.0,913.0,12.0,8.0,88.0
4674,42039000380,SAEGERTOWN,SAEGERTOWN,112.0,309.0,42.0,753.0,22.0,25.0,18.0
4675,42129002100,NORTH HUNTINGDON WARD 06 PRECINCT 04,NORTH HUNTINGDON WARD 06 PRECINCT 04,163.0,316.0,42.0,592.0,19.0,6.0,12.0
4676,4200300F500,SOUTH PARK DISTRICT 05,SOUTH PARK DISTRICT 05,313.0,337.0,42.0,788.0,13.0,10.0,5.0
4677,42003004160,MONROEVILLE WARD 05 DISTRICT 03,MONROEVILLE WARD 05 DISTRICT 03,390.0,313.0,42.0,1167.0,39.0,145.0,45.0
4678,42117000060,CHATHAM,CHATHAM,84.0,283.0,42.0,494.0,20.0,3.0,8.0
4679,42073000840,SHENANGO DISTRICT 03,SHENANGO DISTRICT 03,151.0,323.0,42.0,627.0,23.0,8.0,8.0
4680,42045002980,TINICUM WARD 04,TINICUM WARD 04,152.0,295.0,42.0,658.0,38.0,12.0,33.0
4681,42101006310,PHILADELPHIA WARD 63 PRECINCT 10,PHILADELPHIA WARD 63 PRECINCT 10,287.0,303.0,42.0,907.0,21.0,63.0,78.0
4682,42069001080,Old Forge Ward 01,Old Forge Ward 01,287.0,352.0,42.0,840.0,9.0,12.0,49.0
4683,42021001800,SUSQUEHANNA DISTRICT SOUTH,SUSQUEHANNA DISTRICT SOUTH,98.0,308.0,42.0,511.0,23.0,0.0,8.0
4684,42003000130,BALDWIN DISTRICT 01,BALDWIN DISTRICT 01,371.0,318.0,42.0,806.0,13.0,13.0,5.0
4685,42003003151,LEET DISTRICT 02,LEET DISTRICT 02,388.0,293.0,42.0,784.0,23.0,15.0,43.0
4686,4200300F435,SOUTH FAYETTE DISTRICT 10,SOUTH FAYETTE DISTRICT 10,327.0,318.0,42.0,1032.0,21.0,36.0,34.0
4687,42003004490,MOUNT LEBANON WARD 02 DISTRICT 08,MOUNT LEBANON WARD 02 DISTRICT 08,497.0,309.0,42.0,1156.0,13.0,10.0,15.0
4688,42007000365,BEAVER FALLS DISTRICT 05,BEAVER FALLS DISTRICT 05,241.0,285.0,42.0,1518.0,42.0,166.0,46.0
4689,42125001230,NEW EAGLE DISTRICT 01,NEW EAGLE DISTRICT 01,235.0,336.0,42.0,915.0,23.0,8.0,17.0
4690,42129001580,MOUNT PLEASANT DISTRICT RIDGEVIEW,MOUNT PLEASANT DISTRICT RIDGEVIEW,97.0,316.0,42.0,493.0,7.0,0.0,6.0
4691,42045001730,MARPLE WARD 02 PRECINCT 02,MARPLE WARD 02 PRECINCT 02,331.0,291.0,42.0,798.0,16.0,27.0,34.0
4692,42069002315,Taylor Ward 03,Taylor Ward 03,370.0,356.0,42.0,1112.0,41.0,35.0,107.0
4693,42083000100,BRADFORD WARD 06 DISTRICT 02,BRADFORD WARD 06 DISTRICT 02,160.0,297.0,42.0,832.0,34.0,11.0,11.0
4694,42083000160,ELDRED,ELDRED,79.0,286.0,42.0,577.0,19.0,0.0,6.0
4695,42129002710,ST. CLAIR DISTRICT ST. CLAIR,ST. CLAIR DISTRICT ST. CLAIR,89.0,306.0,42.0,622.0,21.0,0.0,3.0
4696,42003000511,BETHEL PARK WARD 04 DISTRICT 02,BETHEL PARK WARD 04 DISTRICT 02,323.0,330.0,42.0,840.0,10.0,3.0,31.0
4697,4200300E565,ROSS WARD 04 DISTRICT 04,ROSS WARD 04 DISTRICT 04,340.0,317.0,42.0,824.0,4.0,11.0,6.0
4698,4200300G680,WHITE OAK DISTRICT 02,WHITE OAK DISTRICT 02,273.0,332.0,42.0,1025.0,21.0,72.0,15.0
4699,42079000910,HAZLETON WARD 01,HAZLETON WARD 01,434.0,345.0,42.0,3159.0,20.0,40.0,3281.0
4700,42091001690,LOWER MERION WARD 11 PRECINCT 01,LOWER MERION WARD 11 PRECINCT 01,609.0,229.0,42.0,964.0,32.0,5.0,40.0
4701,42091000420,AMBLER DISTRICT 03,AMBLER DISTRICT 03,818.0,313.0,42.0,1609.0,48.0,248.0,318.0
4702,42077001400,WHITEHALL DISTRICT 05,WHITEHALL DISTRICT 05,272.0,309.0,42.0,911.0,19.0,17.0,172.0
4703,42097000150,EAST CHILLISQUAQUE,EAST CHILLISQUAQUE,64.0,290.0,42.0,551.0,19.0,0.0,8.0
4704,42101002605,PHILADELPHIA WARD 26 PRECINCT 05,PHILADELPHIA WARD 26 PRECINCT 05,160.0,306.0,42.0,689.0,21.0,0.0,40.0
4705,42081000610,SOUTH WILLIAMSPORT WARD 02 PRECINCT 01,SOUTH WILLIAMSPORT WARD 02 PRECINCT 01,161.0,295.0,42.0,657.0,21.0,17.0,10.0
4706,42039000240,MEADVILLE WARD 02 PRECINCT 02,MEADVILLE WARD 02 PRECINCT 02,325.0,299.0,42.0,1273.0,55.0,101.0,59.0
4707,42033000390,HOUTZDALE,HOUTZDALE,128.0,294.0,42.0,618.0,8.0,1.0,1.0
4708,42047000345,ST. MARYS WARD 04,ST. MARYS WARD 04,167.0,306.0,42.0,680.0,35.0,4.0,7.0
4709,4200300F010,SEWICKLEY WARD 01,SEWICKLEY WARD 01,503.0,268.0,42.0,944.0,36.0,67.0,53.0
4710,4200300G710,WHITE OAK DISTRICT 05,WHITE OAK DISTRICT 05,311.0,361.0,42.0,841.0,25.0,36.0,20.0
4711,42043000103,DERRY PRECINCT 09,DERRY PRECINCT 09,453.0,277.0,42.0,1394.0,27.0,102.0,182.0
4712,42107001075,POTTSVILLE WARD 04,POTTSVILLE WARD 04,313.0,333.0,42.0,1398.0,42.0,66.0,139.0
4713,42091001210,LANSDALE DISTRICT 01 DIVISION 01,LANSDALE DISTRICT 01 DIVISION 01,750.0,311.0,42.0,1730.0,44.0,151.0,206.0
4714,42085000455,HERMITAGE DISTRICT SW DIVISION 01,HERMITAGE DISTRICT SW DIVISION 01,382.0,301.0,42.0,1002.0,33.0,42.0,15.0
4715,42077000660,BETHLEHEM WARD 13 DISTRICT 05,BETHLEHEM WARD 13 DISTRICT 05,513.0,323.0,42.0,1175.0,31.0,63.0,262.0
4716,42051000840,SMITHFIELD,SMITHFIELD,99.0,331.0,42.0,657.0,23.0,0.0,3.0
4717,42101005817,PHILADELPHIA WARD 58 PRECINCT 17,PHILADELPHIA WARD 58 PRECINCT 17,288.0,325.0,42.0,763.0,4.0,12.0,33.0
4718,42069000115,Blakely Ward 01 District 01,Blakely Ward 01 District 01,415.0,354.0,42.0,993.0,24.0,18.0,55.0
4719,42069000430,Clarks Summit District 03,Clarks Summit District 03,503.0,325.0,42.0,984.0,21.0,3.0,36.0
4720,42005000310,KISKIMINETAS DISTRICT ORCH.HILLS-NORTH,KISKIMINETAS DISTRICT ORCH.HILLS-NORTH,118.0,328.0,42.0,777.0,20.0,4.0,3.0
4721,42015000110,BURLINGTON,BURLINGTON,97.0,287.0,42.0,551.0,11.0,0.0,8.0
4722,42003004900,MUNHALL DISTRICT 11,MUNHALL DISTRICT 11,436.0,362.0,42.0,1012.0,31.0,35.0,34.0
4723,4200300F172,SHALER WARD 03 DISTRICT 05,SHALER WARD 03 DISTRICT 05,247.0,346.0,42.0,752.0,10.0,2.0,10.0
4724,4200300F241,SHALER WARD 05 DISTRICT 05,SHALER WARD 05 DISTRICT 05,331.0,332.0,42.0,890.0,28.0,7.0,18.0
4725,42019000110,BUTLER WARD 04 PRECINCT 01,BUTLER WARD 04 PRECINCT 01,270.0,313.0,42.0,1084.0,48.0,25.0,31.0
4726,42003005341,OAKMONT DISTRICT 04,OAKMONT DISTRICT 04,419.0,306.0,42.0,949.0,31.0,11.0,21.0
4727,42079000750,HANOVER WARD 06,HANOVER WARD 06,207.0,344.0,42.0,1010.0,22.0,55.0,92.0
4728,42079001320,KINGSTON WARD 02,KINGSTON WARD 02,436.0,341.0,42.0,1442.0,26.0,96.0,128.0
4729,42043000570,LOWER PAXTON DISTRICT 01,LOWER PAXTON DISTRICT 01,399.0,281.0,42.0,1039.0,44.0,147.0,115.0
4730,42121000050,CLINTON,CLINTON,77.0,307.0,42.0,670.0,13.0,8.0,4.0
4731,42091002740,SCHWENKSVILLE,SCHWENKSVILLE,348.0,297.0,42.0,1015.0,37.0,40.0,64.0
4732,42129003010,WEST NEWTON WARD 01,WEST NEWTON WARD 01,215.0,329.0,42.0,826.0,23.0,8.0,11.0
4733,42045002590,RIDLEY WARD 06 PRECINCT 02,RIDLEY WARD 06 PRECINCT 02,257.0,271.0,42.0,699.0,9.0,6.0,16.0
4734,42129002680,SOUTHWEST GREENSBURG DISTRICT 01,SOUTHWEST GREENSBURG DISTRICT 01,286.0,346.0,42.0,1151.0,63.0,26.0,15.0
4735,42129000430,EAST HUNTINGDON DISTRICT STONERS,EAST HUNTINGDON DISTRICT STONERS,78.0,316.0,42.0,748.0,20.0,2.0,6.0
4736,42041000090,CARLISLE WARD 03 PRECINCT 01,CARLISLE WARD 03 PRECINCT 01,844.0,287.0,42.0,2051.0,65.0,113.0,178.0
4737,42003000295,BALDWIN DISTRICT 16,BALDWIN DISTRICT 16,400.0,348.0,42.0,1055.0,32.0,39.0,26.0
4738,42091000090,ABINGTON WARD 03 DIVISION 03,ABINGTON WARD 03 DIVISION 03,776.0,359.0,42.0,1269.0,37.0,201.0,70.0
4739,42091000880,EAST NORRITON DISTRICT 02 DIVISION 01,EAST NORRITON DISTRICT 02 DIVISION 01,527.0,313.0,42.0,1190.0,32.0,138.0,105.0
4740,42027000440,PHILIPSBURG DISTRICT 01,PHILIPSBURG DISTRICT 01,198.0,298.0,42.0,722.0,19.0,2.0,23.0
4741,42077000470,ALLENTOWN WARD 17 DISTRICT 02,ALLENTOWN WARD 17 DISTRICT 02,475.0,282.0,42.0,1048.0,30.0,67.0,232.0
4742,42077000390,ALLENTOWN WARD 14 DISTRICT 02,ALLENTOWN WARD 14 DISTRICT 02,795.0,343.0,42.0,2548.0,61.0,292.0,2330.0
4743,42045000160,BROOKHAVEN PRECINCT 05,BROOKHAVEN PRECINCT 05,316.0,310.0,42.0,1121.0,39.0,52.0,42.0
4744,42033000020,BECCARIA PRECINCT 02,BECCARIA PRECINCT 02,58.0,296.0,42.0,528.0,10.0,19.0,16.0
4745,42083000030,BRADFORD WARD 02,BRADFORD WARD 02,151.0,291.0,42.0,963.0,51.0,10.0,16.0
4746,42021001700,STONYCREEK DISTRICT 01,STONYCREEK DISTRICT 01,154.0,299.0,42.0,896.0,9.0,6.0,18.0
4747,42031000350,PORTER DISTRICT EAST,PORTER DISTRICT EAST,28.0,311.0,42.0,422.0,10.0,0.0,4.0
4748,42007000500,CENTER DISTRICT 02,CENTER DISTRICT 02,231.0,356.0,42.0,979.0,31.0,36.0,21.0
4749,42063000400,HOMER CITY DISTRICT 01,HOMER CITY DISTRICT 01,232.0,326.0,42.0,848.0,20.0,3.0,12.0
4750,42073001000,WAYNE DISTRICT 01,WAYNE DISTRICT 01,187.0,321.0,42.0,731.0,46.0,1.0,18.0
4751,42091003845,WHITPAIN DISTRICT 08,WHITPAIN DISTRICT 08,487.0,297.0,42.0,878.0,17.0,40.0,44.0
4752,42091000732,COLLEGEVILLE DISTRICT 03,COLLEGEVILLE DISTRICT 03,434.0,271.0,42.0,795.0,25.0,16.0,37.0
4753,42091000065,ABINGTON WARD 03 DISTRICT 01,ABINGTON WARD 03 DISTRICT 01,387.0,341.0,42.0,956.0,12.0,58.0,42.0
4754,42085000180,FRENCH CREEK,FRENCH CREEK,94.0,298.0,42.0,571.0,16.0,0.0,8.0
4755,42125001240,NEW EAGLE DISTRICT 02,NEW EAGLE DISTRICT 02,159.0,351.0,42.0,791.0,25.0,4.0,7.0
4756,42045002880,SPRINGFIELD WARD 06 PRECINCT 02,SPRINGFIELD WARD 06 PRECINCT 02,266.0,279.0,42.0,625.0,3.0,13.0,22.0
4757,42051001020,UNIONTOWN WARD 07,UNIONTOWN WARD 07,310.0,346.0,42.0,1083.0,47.0,66.0,29.0
4758,42101002608,PHILADELPHIA WARD 26 PRECINCT 08,PHILADELPHIA WARD 26 PRECINCT 08,226.0,309.0,42.0,729.0,8.0,13.0,30.0
4759,42101003936,PHILADELPHIA WARD 39 PRECINCT 36,PHILADELPHIA WARD 39 PRECINCT 36,177.0,317.0,42.0,697.0,15.0,4.0,38.0
4760,42081000030,BASTRESS,BASTRESS,38.0,295.0,42.0,405.0,2.0,0.0,1.0
4761,42113000080,ELKLAND,ELKLAND,35.0,304.0,42.0,435.0,17.0,1.0,7.0
4762,42129002600,SOUTH HUNTINGDON DISTRICT HIXON,SOUTH HUNTINGDON DISTRICT HIXON,64.0,333.0,42.0,566.0,7.0,0.0,2.0
4763,42023000090,SHIPPEN DISTRICT EAST,SHIPPEN DISTRICT EAST,131.0,307.0,42.0,761.0,8.0,3.0,6.0
4764,42003003131,KENNEDY DISTRICT 06,KENNEDY DISTRICT 06,413.0,347.0,42.0,1195.0,22.0,87.0,26.0
4765,4200300F041,SEWICKLEY WARD 03,SEWICKLEY WARD 03,522.0,304.0,42.0,1158.0,23.0,59.0,38.0
4766,4200300G100,UPPER ST. CLAIR WARD 02 DISTRICT 02,UPPER ST. CLAIR WARD 02 DISTRICT 02,317.0,280.0,42.0,609.0,17.0,2.0,30.0
4767,42007000175,AMBRIDGE DISTRICT 03,AMBRIDGE DISTRICT 03,387.0,320.0,42.0,1046.0,25.0,130.0,70.0
4768,42107001710,WEST MAHANOY PRECINCT ALTAMONT,WEST MAHANOY PRECINCT ALTAMONT,120.0,336.0,42.0,684.0,15.0,3.0,49.0
4769,42107001475,ST. CLAIR WARD SOUTH,ST. CLAIR WARD SOUTH,227.0,325.0,42.0,752.0,31.0,12.0,40.0
4770,42029000530,EASTTOWN DISTRICT 07,EASTTOWN DISTRICT 07,685.0,246.0,42.0,988.0,20.0,20.0,40.0
4771,42091003690,WEST NORRITON DISTRICT 04 DIVISION 02,WEST NORRITON DISTRICT 04 DIVISION 02,813.0,309.0,42.0,1958.0,57.0,431.0,266.0
4772,42055000500,QUINCY DISTRICT 02,QUINCY DISTRICT 02,47.0,300.0,42.0,662.0,19.0,12.0,23.0
4773,42045001640,LOWER CHICHESTER PRECINCT 02,LOWER CHICHESTER PRECINCT 02,369.0,305.0,42.0,1137.0,43.0,265.0,100.0
4774,42119000190,NEW BERLIN,NEW BERLIN,118.0,307.0,42.0,616.0,16.0,3.0,8.0
4775,42071000080,CHRISTIANA,CHRISTIANA,189.0,291.0,42.0,867.0,20.0,19.0,72.0
4776,42003002641,HAMPTON DISTRICT 13,HAMPTON DISTRICT 13,332.0,327.0,42.0,813.0,19.0,7.0,31.0
4777,4200300E535,ROSS WARD 04 DISTRICT 01,ROSS WARD 04 DISTRICT 01,394.0,333.0,42.0,933.0,26.0,17.0,28.0
4778,42017000680,BRISTOL DISTRICT EAST DIVISION 02,BRISTOL DISTRICT EAST DIVISION 02,438.0,333.0,42.0,1046.0,37.0,48.0,100.0
4779,42095000970,NORTHAMPTON WARD 04,NORTHAMPTON WARD 04,254.0,301.0,42.0,1011.0,20.0,37.0,154.0
4780,42107000250,DEER LAKE,DEER LAKE,126.0,316.0,42.0,509.0,6.0,1.0,13.0
4781,42101005808,PHILADELPHIA WARD 58 PRECINCT 08,PHILADELPHIA WARD 58 PRECINCT 08,364.0,351.0,42.0,1273.0,18.0,69.0,86.0
4782,42129001560,MOUNT PLEASANT DISTRICT MAMMOTH,MOUNT PLEASANT DISTRICT MAMMOTH,92.0,323.0,42.0,570.0,12.0,1.0,9.0
4783,42109000050,CHAPMAN,CHAPMAN,83.0,309.0,42.0,1042.0,4.0,1.0,17.0
4784,42105000310,ULYSSES,ULYSSES,52.0,298.0,42.0,511.0,17.0,1.0,16.0
4785,42003003021,JEFFERSON HILLS DISTRICT 03,JEFFERSON HILLS DISTRICT 03,252.0,332.0,42.0,777.0,29.0,13.0,10.0
4786,4200300E356,ROBINSON DISTRICT 04,ROBINSON DISTRICT 04,345.0,338.0,42.0,996.0,36.0,26.0,49.0
4787,42061000270,LOGAN,LOGAN,66.0,295.0,42.0,495.0,4.0,2.0,5.0
4788,42117000280,MORRIS,MORRIS,58.0,291.0,42.0,485.0,20.0,2.0,15.0
4789,42091000025,ABINGTON WARD 01 DISTRICT 03,ABINGTON WARD 01 DISTRICT 03,714.0,324.0,42.0,1155.0,31.0,41.0,97.0
4790,42085000775,SHARON DISTRICT 02 DIVISION 04,SHARON DISTRICT 02 DIVISION 04,324.0,304.0,42.0,715.0,19.0,13.0,6.0
4791,42059000370,RICHHILL,RICHHILL,87.0,324.0,42.0,584.0,10.0,3.0,17.0
4792,42031000410,RIMERSBURG,RIMERSBURG,84.0,316.0,42.0,691.0,24.0,0.0,5.0
4793,42079001330,KINGSTON WARD 03,KINGSTON WARD 03,362.0,349.0,42.0,1159.0,44.0,61.0,82.0
4794,42117000160,FARMINGTON,FARMINGTON,77.0,293.0,42.0,523.0,9.0,0.0,6.0
4795,42107001115,POTTSVILLE WARD 05 DISTRICT 02,POTTSVILLE WARD 05 DISTRICT 02,217.0,335.0,42.0,1131.0,49.0,52.0,100.0
4796,42091001485,LOWER MERION WARD 05 PRECINCT 03,LOWER MERION WARD 05 PRECINCT 03,1117.0,269.0,42.0,1633.0,25.0,98.0,98.0
4797,42133001180,WRIGHTSVILLE WARD 03,WRIGHTSVILLE WARD 03,148.0,300.0,42.0,947.0,29.0,16.0,59.0
4798,42077000480,ALLENTOWN WARD 17 DISTRICT 03,ALLENTOWN WARD 17 DISTRICT 03,500.0,292.0,42.0,948.0,19.0,23.0,153.0
4799,42077000680,BETHLEHEM WARD 13 DISTRICT 07,BETHLEHEM WARD 13 DISTRICT 07,576.0,306.0,42.0,1598.0,48.0,155.0,394.0
